source_original,score,level
EIF4G1,1.9388656293678872,2
MKNK2,1.9388656293678872,2
ASF1A,-0.29030670139679754,1
TTC5,-0.29030670139679754,1
ELK4,1.9199593802902735,1
ELK1,1.9199593802902735,1
HNRNPD,1.519858076017697,3
TIAL1,1.519858076017697,3
PARN,-1.519858076017697,3
HNRNPA0,-1.519858076017697,3
RRM1,-0.7767165982818122,2
RRM2,-0.7767165982818122,2
Metab__Urea_c,-0.5154832860596533,2
Metab__Alloxan_c,-0.5154832860596533,2
SCD,-0.35082368908342687,4
Metab__Palmityl-CoA_c,-0.35082368908342687,4
FASN,0.18361229524515568,6
Metab__Tetradecanoyl-CoA_c,0.18361229524515568,6
G6PD,-0.3724981952208645,6
"Metab__6-O-phosphonato-D-glucono-1,5-lactone(2-)_c",-0.3724981952208645,6
GCLC,-0.6536146292360041,2
GCLM,-0.6536146292360041,2
lpchol_hs_c,-0.5586581488998531,2
PLA2G4A,-0.5586581488998531,2
HRH1,2.185997072422302,3
ADORA2B,2.185997072422302,3
ADORA2A,2.185997072422302,3
F2RL1,2.185997072422302,3
IL15RA,3.1297249277207047,2
STAM2,3.1297249277207047,2
KPNA1,1.6347975669467039,2
NUP98,1.6347975669467039,2
MOB1B,-1.5511391953600906,2
MOB1A,-1.5511391953600906,2
KREMEN2,1.1699971257025743,3
KREMEN1,1.1699971257025743,3
CCNG1,0.2974061818929455,2
DDX17,0.2974061818929455,2
Enzyme243__CDS1,-0.9695931002126916,3
Enzyme242__orphanReacCDPDAGtm_reverse,-0.9695931002126916,3
Enzyme243__CDS2,-0.9695931002126916,3
Enzyme5696__CDS2,-0.6086248115751596,5
Enzyme5696__CDS1,-0.6086248115751596,5
Enzyme242__orphanReacCDPDAGtm,-0.6086248115751596,5
Enzyme2915__SGMS2,-0.9695931002126907,3
Enzyme6818__SGMS2,-0.9695931002126907,3
Enzyme1355__SGMS1,-0.9695931002126907,3
Enzyme2914__SGMS2,-0.9695931002126907,3
Enzyme6820__SGMS1,-0.9695931002126907,3
Enzyme2915__SGMS1,-0.9695931002126907,3
Enzyme6819__SGMS2,-0.9695931002126907,3
Enzyme1231__PLPP2,-0.9695931002126907,3
Enzyme5787__orphanReacDAGt,-0.9695931002126907,3
Enzyme2914__SGMS1,-0.9695931002126907,3
Enzyme2912__SGMS1,-0.9695931002126907,3
Enzyme6820__SGMS2,-0.9695931002126907,3
Enzyme6816__SGMS2,-0.9695931002126907,3
Enzyme6819__SGMS1,-0.9695931002126907,3
Enzyme9195__PNPLA3,-0.9695931002126907,3
Enzyme6821__SGMS1,-0.9695931002126907,3
Enzyme6818__SGMS1,-0.9695931002126907,3
Enzyme2913__SGMS2,-0.9695931002126907,3
Enzyme1231__PLPP1,-0.9695931002126907,3
Enzyme6817__SGMS2,-0.9695931002126907,3
Enzyme2907__SGMS1,-0.9695931002126907,3
Enzyme6821__SGMS2,-0.9695931002126907,3
Enzyme6816__SGMS1,-0.9695931002126907,3
Enzyme2910__SGMS1,-0.9695931002126907,3
Enzyme2908__SGMS1,-0.9695931002126907,3
Enzyme2913__SGMS1,-0.9695931002126907,3
Enzyme2903__SGMS1,-0.9695931002126907,3
Enzyme1231__PLPP3,-0.9695931002126907,3
Enzyme6822__SGMS1,-0.9695931002126907,3
Enzyme6817__SGMS1,-0.9695931002126907,3
Enzyme2910__SGMS2,-0.9695931002126907,3
Enzyme2912__SGMS2,-0.9695931002126907,3
Enzyme2908__SGMS2,-0.9695931002126907,3
Enzyme2907__SGMS2,-0.9695931002126907,3
Enzyme6822__SGMS2,-0.9695931002126907,3
Enzyme2906__SGMS2,-0.9695931002126907,3
Enzyme2903__SGMS2,-0.9695931002126907,3
Enzyme2906__SGMS1,-0.9695931002126907,3
Enzyme9409__PLCD1,-0.9695931002126907,3
Enzyme9409__PLCD3,-0.9695931002126907,3
Enzyme9409__PLCG1,-0.9695931002126907,3
Enzyme9409__PLCB4,-0.9695931002126907,3
Enzyme9409__PLCB3,-0.9695931002126907,3
Enzyme9409__PLCE1,-0.9695931002126907,3
Enzyme9409__PLCG2,-0.9695931002126907,3
Enzyme1210__PLCD3,-0.9695931002126907,3
Enzyme1210__PLCB4,-0.9695931002126907,3
Enzyme1210__PLCG1,-0.9695931002126907,3
Enzyme1210__PLCG2,-0.9695931002126907,3
Enzyme1210__PLCE1,-0.9695931002126907,3
Enzyme1210__PLCB3,-0.9695931002126907,3
Enzyme1210__PLCD1,-0.9695931002126907,3
Enzyme1218__PLCG2,-1.2899452663794184,3
Enzyme1218__PLCB3,-1.2899452663794184,3
Enzyme1218__PLCD1,-1.2899452663794184,3
Enzyme1218__PLCD3,-1.2899452663794184,3
Enzyme1218__PLCB4,-1.2899452663794184,3
Enzyme1218__PLCE1,-1.2899452663794184,3
Enzyme1218__PLCG1,-1.2899452663794184,3
Enzyme9739__DGUOK,-0.28854187636015777,5
Enzyme9830__orphanReacr0950,-0.28854187636015777,5
Enzyme7222__GUK1_reverse,-0.28854187636015777,5
Enzyme8984__orphanReacGALGLUSIDEtl_reverse,-0.7256336448845105,3
Enzyme4503__GLA,-0.7256336448845105,3
Enzyme7823__HEXA,-0.7256336448845105,3
Enzyme7823__HEXB,-0.7256336448845105,3
Enzyme8983__orphanReacGALGLUSIDEtg_reverse,-0.7256336448845105,3
Enzyme8983__orphanReacGALGLUSIDEtg,-0.2885418763601568,5
Enzyme7979__orphanReacGALGLUSIDEtg2,-0.2885418763601568,5
Enzyme8984__orphanReacGALGLUSIDEtl,-0.2885418763601568,5
Enzyme4155__orphanReacGALGLUSIDEtl2,-0.2885418763601568,5
Enzyme9119__HK2,-0.4549294413709554,5
Enzyme9119__HK1,-0.4549294413709554,5
Enzyme4611__ACAD9,-0.5748508378967992,3
Enzyme4611__ACADVL,-0.5748508378967992,3
Enzyme4611__ACADM,-0.5748508378967992,3
Enzyme8351__ACADM,-0.5748508378967992,3
Enzyme8351__ACAD9,-0.5748508378967992,3
Enzyme4347__PLD1,-0.30353269940852173,3
Enzyme4347__PLD2,-0.30353269940852173,3
Enzyme10508__PLD2,-0.30353269940852046,3
Enzyme10508__PLD3,-0.30353269940852046,3
Enzyme10508__PLD1,-0.30353269940852046,3
Enzyme4335__PLPP3,-0.7256336448845158,3
Enzyme4335__PLPP5,-0.7256336448845158,3
Enzyme4335__PLPP2,-0.7256336448845158,3
Enzyme4335__PLPP4,-0.7256336448845158,3
Enzyme4335__LPIN2,-0.7256336448845158,3
Enzyme4335__PLPPR2,-0.7256336448845158,3
Enzyme4335__LPIN3,-0.7256336448845158,3
Enzyme4335__LPIN1,-0.7256336448845158,3
Enzyme4335__PLPP1,-0.7256336448845158,3
Enzyme4336__PLPP1,-0.7256336448845158,3
Enzyme4336__LPIN2,-0.7256336448845158,3
Enzyme4336__PLPP4,-0.7256336448845158,3
Enzyme4336__PLPP5,-0.7256336448845158,3
Enzyme4336__LPIN1,-0.7256336448845158,3
Enzyme4336__LPIN3,-0.7256336448845158,3
Enzyme4336__PLPPR2,-0.7256336448845158,3
Enzyme4336__PLPP2,-0.7256336448845158,3
Enzyme4336__PLPP3,-0.7256336448845158,3
Enzyme7282__NT5C,-0.19895688319201393,1
Enzyme3675__PNP_reverse,-0.19895688319201393,1
Enzyme7282__NT5C3A,-0.19895688319201393,1
Enzyme1114__NT5M,-0.19895688319201404,1
Enzyme2265__TK2_reverse,-0.19895688319201404,1
Enzyme4853__SLC29A1_reverse,-0.34371627025196394,3
Enzyme4854__SLC29A2_reverse,-0.34371627025196394,3
Enzyme4854__SLC29A1_reverse,-0.34371627025196394,3
Enzyme4853__SLC29A2_reverse,-0.34371627025196394,3
Enzyme4853__SLC29A1,0.21107402856464488,5
Enzyme4853__SLC29A2,0.21107402856464488,5
Enzyme4854__SLC29A2,0.21107402856464494,5
Enzyme4854__SLC29A1,0.21107402856464494,5
Enzyme136__ALDH1B1,-0.2812694910748906,2
Enzyme3806__ALDH1A1,-0.2812694910748906,2
Enzyme136__ALDH3B1,-0.2812694910748906,2
Enzyme3806__ALDH1A3,-0.2812694910748906,2
Enzyme3806__ALDH9A1,-0.2812694910748906,2
Enzyme136__ALDH9A1,-0.2812694910748906,2
Enzyme3806__ALDH7A1,-0.2812694910748906,2
Enzyme3806__ALDH3A1,-0.2812694910748906,2
Enzyme3806__ALDH1B1,-0.2812694910748906,2
Enzyme3806__ALDH3B1,-0.2812694910748906,2
Enzyme136__ALDH3A1,-0.2812694910748906,2
Enzyme3806__ALDH3A2,-0.2812694910748906,2
Enzyme136__ALDH3A2,-0.2812694910748906,2
Enzyme3755__PNP_reverse,-0.3595657952956335,1
Enzyme9693__orphanReacr0809_TRANSPORTER4_reverse,-0.3595657952956335,1
Enzyme383100002__SLC29A4,-0.3595657952956335,1
Enzyme109__SLC29A1_reverse,-0.3595657952956335,1
Enzyme5563__SLC29A2,-0.3595657952956335,1
Enzyme5563__SLC29A1,-0.3595657952956335,1
Enzyme3840__AHCY,-0.7000769698043534,1
Enzyme3840__AHCYL1,-0.7000769698043534,1
Enzyme5563__SLC29A1_reverse,-0.4291655774181716,3
Enzyme5563__SLC29A2_reverse,-0.4291655774181716,3
Enzyme9693__orphanReacr0809_TRANSPORTER1,-0.4291655774181716,3
Enzyme3787__orphanReacNH4t,-0.7245919427122055,3
Enzyme927600001__SLC24A1,-0.7245919427122055,3
Enzyme9272__SLC9A1,-0.7245919427122055,3
Enzyme3836__SDSL,-0.7245919427122055,3
Enzyme95100001__SLC12A4,-0.7245919427122055,3
Enzyme95100001__SLC12A7,-0.7245919427122055,3
Enzyme1107__SLC12A2,-0.7245919427122055,3
Enzyme1563__GMPR,-0.8190120823429423,3
Enzyme1563__GMPR2,-0.8190120823429423,3
Enzyme7681__GNPDA1,-0.8525672364532613,3
Enzyme7681__GNPDA2,-0.8525672364532613,3
Enzyme1107__SLC12A2_reverse,-0.28717749682925825,5
Enzyme9272__SLC9A1_reverse,-0.28717749682925825,5
Enzyme3787__orphanReacNH4t_reverse,-0.28717749682925825,5
Enzyme5715__ABCA1,0.3136383564620677,1
Enzyme9853__orphanReacCHOLESTTDe_reverse,0.3136383564620677,1
Enzyme4425__DHCR24,0.3136383564620677,1
Enzyme6553__ABCA1,-0.07113930895613711,3
Enzyme9853__orphanReacCHOLESTTDe,-0.07113930895613711,3
Enzyme4449__HDLBP,-0.07113930895613711,3
Enzyme4449__NPC1,-0.07113930895613711,3
Enzyme617600002__SLC25A1,-0.930995942515696,5
Enzyme617500002__SLC25A1,-0.930995942515696,5
Enzyme619100002__SLC25A1,-0.930995942515696,5
Enzyme220700002__SLC25A1,-0.930995942515696,5
Enzyme9732__ACO1,-1.2140812723355447,3
Enzyme618600003__SLC25A1,-1.2140812723355447,3
Enzyme618800003__SLC25A1,-1.2140812723355447,3
Enzyme618400003__SLC25A1,-1.2140812723355447,3
Enzyme616500002__SLC25A1,-1.2140812723355447,3
Enzyme9711__ACO2,-1.2140812723355447,3
Enzyme9732__ACO2,-1.2140812723355447,3
Enzyme616600002__SLC25A1,-1.2140812723355447,3
Enzyme9711__ACO1,-1.2140812723355447,3
Enzyme3655__CTPS1,-0.725633644884516,3
Enzyme1618__PFKL_reverse,-0.725633644884516,3
Enzyme303__orphanReacCTPtn_reverse,-0.725633644884516,3
Enzyme3655__CTPS2,-0.725633644884516,3
Enzyme3656__CTPS2,-0.7065349055953227,1
Enzyme3656__CTPS1,-0.7065349055953227,1
Enzyme5776__CMPK1_reverse,-0.2885418763601646,5
Enzyme9287__NME1_NME2,-0.2885418763601646,5
Enzyme9287__NME2_NME1,-0.2885418763601646,5
Enzyme303__orphanReacCTPtn,-0.2885418763601646,5
Enzyme9627__CMPK1_reverse,-0.2885418763601646,5
Enzyme315__SLC29A2,-0.37632311222178877,1
Enzyme7614__NT5C3A,-0.37632311222178877,1
Enzyme315__SLC29A1,-0.37632311222178877,1
Enzyme7614__NT5C2,-0.37632311222178877,1
Enzyme5767__SLC29A1_reverse,-0.37632311222178877,1
Enzyme7614__NT5E,-0.37632311222178877,1
Enzyme7614__NT5C,-0.37632311222178877,1
Enzyme9752__UCK1_reverse,-0.9274099337224124,1
Enzyme9752__UCK2_reverse,-0.9274099337224124,1
Enzyme315__SLC29A2_reverse,-0.4380830216173443,3
Enzyme315__SLC29A1_reverse,-0.4380830216173443,3
Enzyme3825__IREB2_reverse,-1.8293533506592203,1
Enzyme616500001__SLC25A1,-1.8293533506592203,1
Enzyme3825__ACO1_reverse,-1.8293533506592203,1
Enzyme172400002__SLC25A1,-1.8293533506592203,1
Enzyme220500001__SLC25A1,-1.8293533506592203,1
Enzyme616700002__SLC25A1,-1.8293533506592203,1
Enzyme221400002__SLC25A1,-1.8293533506592217,1
Enzyme97__ACO1_reverse,-1.8293533506592217,1
Enzyme618000003__SLC25A1,-1.8293533506592217,1
Enzyme168800001__SLC25A1,-1.8293533506592217,1
Enzyme5749__CS,-1.8293533506592217,1
Enzyme220800002__SLC25A1,-1.8293533506592217,1
Enzyme982500001__SLC25A1,-1.8293533506592217,1
Enzyme9711__ACO1_reverse,-1.8293533506592217,1
Enzyme97__ACO2_reverse,-1.8293533506592217,1
Enzyme9711__ACO2_reverse,-1.8293533506592217,1
Enzyme7792__ST3GAL2,-0.9161444422599854,1
Enzyme7831__ST6GALNAC2,-0.9161444422599854,1
Enzyme5764__UCK2,-0.9161444422599854,1
Enzyme10506__CHPT1,-0.9161444422599854,1
Enzyme4363__ST3GAL4,-0.9161444422599854,1
Enzyme4348__ST3GAL4,-0.9161444422599854,1
Enzyme8413__NOL9,-0.9161444422599854,1
Enzyme7830__ST6GALNAC6,-0.9161444422599854,1
Enzyme7822__ST3GAL5,-0.9161444422599854,1
Enzyme4363__ST3GAL1,-0.9161444422599854,1
Enzyme5764__UCK1,-0.9161444422599854,1
Enzyme4350__ST6GALNAC4,-0.9161444422599854,1
Enzyme4363__ST3GAL2,-0.9161444422599854,1
Enzyme10506__CEPT1,-0.9161444422599854,1
Enzyme8413__FGGY,-0.9161444422599854,1
Enzyme8413__FAM20B,-0.9161444422599854,1
Enzyme5697__CHPT1,-0.9161444422599854,1
Enzyme7792__ST3GAL4,-0.9161444422599854,1
Enzyme8413__FN3KRP,-0.9161444422599854,1
Enzyme4348__ST3GAL2,-0.9161444422599854,1
Enzyme7831__ST3GAL5,-0.9161444422599854,1
Enzyme4350__ST6GALNAC6,-0.9161444422599854,1
Enzyme8413__FN3K,-0.9161444422599854,1
Enzyme1194__PGS1,-0.9161444422599854,1
Enzyme7792__ST3GAL1,-0.9161444422599854,1
Enzyme5697__CEPT1,-0.9161444422599854,1
Enzyme5728__CRLS1,-0.9161444422599854,1
Enzyme4348__ST3GAL1,-0.9161444422599854,1
Enzyme7609__PPCS,-0.9161444422599854,1
Enzyme7829__ST3GAL4,-0.9161444422599854,1
Enzyme7829__ST3GAL1,-0.9161444422599854,1
Enzyme7829__ST3GAL2,-0.9161444422599854,1
Enzyme9752__UCK2,-0.9161444422599854,1
Enzyme9752__UCK1,-0.9161444422599854,1
Enzyme5698__CEPT1,-0.9161444422599854,1
Enzyme10505__CEPT1,-0.9161444422599854,1
Enzyme254__orphanReacCHOLtr,-0.30353269940852173,3
Enzyme5704__orphanReacCHLtm_reverse,-0.30353269940852173,3
Enzyme2960__GPCPD1,-0.30353269940852173,3
Enzyme5710__orphanReacCHOLtg,-0.30353269940852173,3
Enzyme1170__PLD1,-0.30353269940852173,3
Enzyme1170__PLD2,-0.30353269940852173,3
Enzyme84600001__SLC6A9,-0.5106708944507514,1
Enzyme84500002__SLC38A2,-0.5106708944507514,1
Enzyme188000002__SLC7A6,-0.5095925107882947,3
Enzyme195400002__SLC7A6,-0.5095925107882947,3
Enzyme192300002__SLC7A6,-0.5095925107882947,3
Enzyme998400003__SLC7A6,-0.5095925107882947,3
Enzyme142500001__orphanReacSLC_complex_3,-0.5095925107882947,3
Enzyme1006400002__SLC7A6,-0.5095925107882947,3
Enzyme1004600002__SLC7A6,-0.5095925107882947,3
Enzyme190900003__SLC7A6,-0.5095925107882947,3
Enzyme193200003__SLC7A6,-0.5095925107882947,3
Enzyme997900003__SLC7A6,-0.5095925107882947,3
Enzyme558800002__orphanReacSLC_complex_3,-0.5095925107882947,3
Enzyme134200001__orphanReacSLC_complex_3,-0.5095925107882947,3
Enzyme951800001__orphanReacSLC_complex_3,-0.5095925107882947,3
Enzyme188500002__SLC7A6,-0.5095925107882947,3
Enzyme194800002__SLC7A6,-0.5095925107882947,3
Enzyme1002900002__SLC7A6,-0.5095925107882947,3
Enzyme1002000002__SLC7A6,-0.5095925107882947,3
Enzyme187500002__SLC7A6,-0.5095925107882947,3
Enzyme189300002__SLC7A6,-0.5095925107882947,3
Enzyme12700002__orphanReacSLC_complex_3,-0.5095925107882947,3
Enzyme808__SHMT2,-0.5106708944507519,1
Enzyme847__orphanReacGLYtm,-0.5106708944507519,1
Enzyme808__SHMT1,-0.5106708944507519,1
Enzyme1546__GGT1_reverse,-0.5141169099187554,3
Enzyme1546__GGT7_reverse,-0.5141169099187554,3
Enzyme865__GSS,-0.5141169099187554,3
Enzyme7633__NT5C3A,-0.06471317110468638,3
Enzyme9087__SLC29A2,-0.06471317110468638,3
Enzyme9087__SLC29A1,-0.06471317110468638,3
Enzyme3756__PNP_reverse,-0.06471317110468638,3
Enzyme7633__NT5E,-0.06471317110468638,3
Enzyme1758__orphanReacr1384_reverse,-0.06471317110468638,3
Enzyme7633__NT5C2,-0.06471317110468638,3
Enzyme9087__SLC29A1_reverse,0.57628449622765,5
Enzyme9087__SLC29A2_reverse,0.57628449622765,5
Enzyme7542__FH_reverse,-0.6542542247783548,1
Enzyme5570__ADSL,-0.6542542247783548,1
Enzyme73700002__SLC25A10,-0.6542542247783555,1
Enzyme8947__FH_reverse,-0.6542542247783555,1
Enzyme167000002__SLC25A10,-0.6542542247783555,1
Enzyme73600001__SLC25A10,-0.6542542247783555,1
Enzyme9745__SDHA_SDHB_SDHC_SDHD,-0.6542542247783555,1
Enzyme894900001__SLC25A10,-0.6542542247783555,1
Enzyme894800002__SLC25A10,-0.6542542247783555,1
Enzyme7350__GOT1,-0.7065349055953227,1
Enzyme5472__GOT1,-0.7065349055953227,1
Enzyme10490__GPT2,-0.7065349055953227,1
Enzyme7700__PPAT,-0.7065349055953227,1
Enzyme7635__NADSYN1,-0.7065349055953227,1
Enzyme5464__AADAT,-0.7065349055953227,1
Enzyme5507__AADAT_reverse,-0.7065349055953227,1
Enzyme7347__GOT1,-0.7065349055953227,1
Enzyme3712__BCAT1,-0.7065349055953227,1
Enzyme9169__AADAT,-0.7065349055953227,1
Enzyme7220__CAD,-0.7065349055953227,1
Enzyme3830__PFAS,-0.7065349055953227,1
Enzyme7547__GFPT2,-0.7065349055953227,1
Enzyme7547__GFPT1,-0.7065349055953227,1
Enzyme5909__GOT2,-0.7065349055953232,1
Enzyme942__BCAT2,-0.7065349055953232,1
Enzyme17500002__SLC25A12,-0.7065349055953232,1
Enzyme9641__BCAT2,-0.7065349055953232,1
Enzyme906400002__SLC25A22,-0.7065349055953232,1
Enzyme840800002__SLC25A12,-0.7065349055953232,1
Enzyme9339__OAT,-0.7065349055953232,1
Enzyme906400002__SLC25A13,-0.7065349055953232,1
Enzyme9738__AADAT,-0.7065349055953232,1
Enzyme974__BCAT2,-0.7065349055953232,1
Enzyme5473__GOT2,-0.7065349055953232,1
Enzyme9616__GOT2_reverse,-0.7065349055953232,1
Enzyme1199__GOT2,-0.7065349055953232,1
Enzyme9060__GLUD1_reverse,-0.7065349055953232,1
Enzyme17500002__SLC25A13,-0.7065349055953232,1
Enzyme9060__GLUD2_reverse,-0.7065349055953232,1
Enzyme840800002__SLC25A13,-0.7065349055953232,1
Enzyme9061__GLUD1_reverse,-0.7065349055953232,1
Enzyme906400002__SLC25A12,-0.7065349055953232,1
Enzyme9061__GLUD2_reverse,-0.7065349055953232,1
Enzyme618800002__SLC25A1,-0.8482940470717053,1
Enzyme3813__MDH1_reverse,-0.8482940470717053,1
Enzyme7155__orphanReacMALOAAtm_TRANSPORTER2,-0.8482940470717053,1
Enzyme7542__FH,-0.8482940470717053,1
Enzyme221700002__SLC25A1,-0.8482940470717053,1
Enzyme167000001__SLC25A10,-0.8482940470717053,1
Enzyme168700001__SLC25A1,-0.8482940470717059,1
Enzyme12300002__SLC25A11,-0.8482940470717059,1
Enzyme100800002__SLC25A10,-0.8482940470717059,1
Enzyme9216__MDH2_reverse,-0.8482940470717059,1
Enzyme12300002__SLC25A10,-0.8482940470717059,1
Enzyme9216__MDH1_reverse,-0.8482940470717059,1
Enzyme8947__FH,-0.8482940470717059,1
Enzyme920800001__SLC25A10,-0.8482940470717059,1
Enzyme920900001__SLC25A10,-0.8482940470717059,1
Enzyme617600001__SLC25A1,-0.8482940470717059,1
Enzyme7155__orphanReacMALOAAtm_TRANSPORTER3_reverse,-0.8482940470717059,1
Enzyme920700002__SLC25A10,-0.8482940470717059,1
Enzyme119800002__SLC7A1,0.08921543213400955,1
Enzyme119800002__SLC38A2,0.08921543213400955,1
Enzyme559100002__SLC38A2,-0.7598528530279808,1
Enzyme6630__orphanReacMETTRANSc,-0.7598528530279808,1
Enzyme1551__orphanReacr0156,-0.7598528530279808,1
Enzyme559100002__SLC7A1,-0.7598528530279808,1
Enzyme89600002__SLC38A2,0.14126906856515087,1
Enzyme486200002__SLC6A9,0.14126906856515087,1
Enzyme1011100002__SLC7A6,-0.16278538073021503,3
Enzyme197400003__SLC7A6,-0.16278538073021503,3
Enzyme199400003__SLC7A6,-0.16278538073021503,3
Enzyme1007900003__SLC7A6,-0.16278538073021503,3
Enzyme996700002__SLC7A6,-0.16278538073021503,3
Enzyme1009900002__SLC7A6,-0.16278538073021503,3
Enzyme1007100003__SLC7A6,-0.16278538073021503,3
Enzyme996800002__SLC7A6,-0.16278538073021503,3
Enzyme199200002__SLC7A6,-0.16278538073021503,3
Enzyme1009500003__SLC7A6,-0.16278538073021503,3
Enzyme1010500002__SLC7A6,-0.16278538073021503,3
Enzyme198000002__SLC7A6,-0.16278538073021503,3
Enzyme197600003__SLC7A6,-0.16278538073021503,3
Enzyme199800003__SLC7A6,-0.16278538073021503,3
Enzyme198200002__SLC7A6,-0.16278538073021503,3
Enzyme9439__PTDSS1_reverse,-0.12340935056652359,1
Enzyme952400002__SLC38A2,-0.12340935056652359,1
Enzyme992000002__SLC7A5,-0.3035326994085216,3
Enzyme195500002__SLC7A6,-0.3035326994085216,3
Enzyme1003700002__SLC7A6,-0.3035326994085216,3
Enzyme31000003__SLC1A5,-0.3035326994085216,3
Enzyme31000003__SLC1A4,-0.3035326994085216,3
Enzyme905400003__SLC1A5,-0.3035326994085216,3
Enzyme194100002__SLC7A6,-0.3035326994085216,3
Enzyme196300002__SLC7A6,-0.3035326994085216,3
Enzyme1003100002__SLC7A6,-0.3035326994085216,3
Enzyme186000003__SLC7A6,-0.3035326994085216,3
Enzyme999700002__SLC7A6,-0.3035326994085216,3
Enzyme6124__SLC43A1_reverse,-0.3035326994085216,3
Enzyme142600002__SLC1A5,-0.3035326994085216,3
Enzyme188700002__SLC7A6,-0.3035326994085216,3
Enzyme12800003__SLC1A4,-0.3035326994085216,3
Enzyme142600002__SLC1A4,-0.3035326994085216,3
Enzyme12800003__SLC1A5,-0.3035326994085216,3
Enzyme563100003__SLC1A5,-0.3035326994085216,3
Enzyme1002100002__SLC7A6,-0.3035326994085216,3
Enzyme1001200002__SLC7A6,-0.3035326994085216,3
Enzyme9770__PFKL_reverse,0.033259221661807545,5
Enzyme7280__NME3,0.033259221661807545,5
Enzyme7280__NME6,0.033259221661807545,5
Enzyme949__orphanReacITPtn_reverse,0.033259221661807545,5
Enzyme7280__NME7,0.033259221661807545,5
Enzyme1017200002__SLC16A1,-0.2250827947590615,1
Enzyme7338__LDHB_reverse,-0.2250827947590615,1
Enzyme685800001__orphanReacC05957t,-0.2250827947590615,1
Enzyme757700002__BSG,-0.2250827947590615,1
Enzyme1017300002__SLC16A1,-0.2250827947590615,1
Enzyme2970__orphanReacC05953t_TRANSPORTER2,-0.2250827947590615,1
Enzyme7338__LDHA_reverse,-0.2250827947590615,1
Enzyme205500002__SLC16A1,-0.2250827947590615,1
Enzyme665500001__orphanReac15KPROSTGF2t,-0.2250827947590615,1
Enzyme687800001__orphanReacCE0955te,-0.2250827947590615,1
Enzyme7338__UEVLD_reverse,-0.2250827947590615,1
Enzyme757700002__SLC16A1,-0.2250827947590615,1
Enzyme690800001__orphanReacCE5304t,-0.2250827947590615,1
Enzyme2972__orphanReacC06439t_TRANSPORTER2,-0.2250827947590615,1
Enzyme757700002__SLC16A3,-0.2250827947590615,1
Enzyme1016700002__SLC16A1,-0.35761397563500585,3
Enzyme2970__orphanReacC05953t_TRANSPORTER3_reverse,-0.35761397563500585,3
Enzyme1016500002__SLC16A1,-0.35761397563500585,3
Enzyme2972__orphanReacC06439t_TRANSPORTER3_reverse,-0.35761397563500585,3
Enzyme1016100002__SLC16A1,-0.35761397563500585,3
Enzyme9172__LDHA_reverse,-0.22508279475906168,1
Enzyme918200002__SLC16A1,-0.22508279475906168,1
Enzyme3825__ACO1,-1.2194624466327335,3
Enzyme3753__IDH2_reverse,-1.2194624466327335,3
Enzyme3753__IDH1_reverse,-1.2194624466327335,3
Enzyme619000002__SLC25A1,-1.2194624466327335,3
Enzyme982500002__SLC25A1,-1.2194624466327335,3
Enzyme168700002__SLC25A1,-1.2194624466327335,3
Enzyme3825__IREB2,-1.2194624466327335,3
Enzyme986100002__SLC25A1,-1.2194624466327335,3
Enzyme616800001__SLC25A1,-1.2194624466327335,3
Enzyme220600001__SLC25A1,-1.2194624466327335,3
Enzyme616600001__SLC25A1,-1.2194624466327335,3
Enzyme97__ACO1,-1.2194624466327346,3
Enzyme221700003__SLC25A1,-1.2194624466327346,3
Enzyme618100002__SLC25A1,-1.2194624466327346,3
Enzyme221900002__SLC25A1,-1.2194624466327346,3
Enzyme9155__IDH2_reverse,-1.2194624466327346,3
Enzyme1587__IDH1_reverse,-1.2194624466327346,3
Enzyme1587__IDH2_reverse,-1.2194624466327346,3
Enzyme97__ACO2,-1.2194624466327346,3
Enzyme221500003__SLC25A1,-1.2194624466327346,3
Enzyme9693__orphanReacr0809_TRANSPORTER2,0.006797856103132382,5
Enzyme944__SLC29A2,0.006797856103132382,5
Enzyme3758__PNP_reverse,0.006797856103132382,5
Enzyme944__SLC29A1,0.006797856103132382,5
Enzyme618400002__SLC25A1,-0.6618786885597039,1
Enzyme221500002__SLC25A1,-0.6618786885597039,1
Enzyme12300001__SLC25A11,-0.6618786885597039,1
Enzyme7608__IDH1,-0.6618786885597039,1
Enzyme12300001__SLC25A10,-0.6618786885597039,1
Enzyme930__IDH1,-0.6618786885597039,1
Enzyme223100001__SLC25A11,-0.6618786885597039,1
Enzyme618000002__SLC25A1,-0.6618786885597039,1
Enzyme1542__IDH1,-0.6618786885597046,1
Enzyme166900001__SLC25A10,-0.6618786885597046,1
Enzyme9154__IDH3G_IDH3A_IDH3B,-0.6618786885597046,1
Enzyme9154__IDH3B_IDH3G_IDH3A,-0.6618786885597046,1
Enzyme9155__IDH2,-0.6618786885597046,1
Enzyme220700001__SLC25A1,-0.6618786885597046,1
Enzyme1542__IDH2,-0.6618786885597046,1
Enzyme616700001__SLC25A1,-0.6618786885597046,1
Enzyme9154__IDH3G_IDH3B_IDH3A,-0.6618786885597046,1
Enzyme986100001__SLC25A1,-0.6618786885597046,1
Enzyme2244__SLC25A10,-0.6618786885597046,1
Enzyme178__GOT2_reverse,-0.6618786885597046,1
Enzyme3816__IMPA1,-1.1523617325252005,1
Enzyme3816__MTMR2,-1.1523617325252005,1
Enzyme3816__MTMR1,-1.1523617325252005,1
