rownames(all_activity_scores),786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,CCRF-CEM,COLO 205,DU-145,EKVX,HCC-2998,HCT-116,HCT-15,HL-60(TB),HOP-62,HOP-92,HS 578T,HT29,IGROV1,K-562,KM12,LOX IMVI,M14,MALME-3M,MCF7,MDA-MB-231/ATCC,MDA-MB-435,MOLT-4,NCI-H226,NCI-H23,NCI-H322M,NCI-H460,NCI-H522,NCI/ADR-RES,OVCAR-3,OVCAR-4,OVCAR-5,OVCAR-8,PC-3,RPMI-8226,RXF-393,SF-268,SF-295,SF-539,SK-MEL-28,SK-MEL-5,SK-OV-3,SN12C,SNB-19,SNB-75,SR,SW-620,T-47D,TK-10,U251,UACC-257,UACC-62,UO-31
IL6ST,2.3574895829602487,2.3361070452537414,-2.4036655762017634,2.3338284929058086,2.404086914942044,2.4444796773120525,NA,NA,-2.3447152861088445,2.400167635547955,-2.4574542067705556,-2.4414043160674064,-2.5069685204626477,NA,2.5238033864612697,2.4482948848977175,2.3698200728778382,-2.431289470706825,-2.502047228803437,NA,-2.5643764638228137,2.4015447736111626,2.489087932959807,2.390570571793386,NA,NA,NA,NA,2.3920736887744543,-2.3812757660134336,-2.3095043895792746,-2.4302280064988473,NA,-2.4194102058633766,-2.3494216687954617,2.3730837852400883,-2.42476166487931,-2.4648762369251127,2.488552122758956,NA,2.3329108141475126,2.389650532885844,2.4757530180244616,2.4682974759405796,2.4350319728551115,2.5632795799591617,2.3990383639276582,2.2582499098406106,NA,2.396509756385071,NA,NA,NA,2.388440696850005,2.4585914201432724,NA,2.5663919384921656,2.4264574584960674
ITGA3,2.9427533188295603,2.957496075013988,-2.857359842284884,2.9782612800598787,2.9388285560244753,3.0042322039675295,-3.2326781023269207,-3.084746400921925,-2.8655185578396583,2.90835795575056,-3.0207855062939215,-3.1068724380312114,-3.007018392203579,NA,3.02507015447732,2.9999113301695584,2.82008562458588,-3.1091363234357683,-3.152217220074165,NA,-2.788669803373694,3.163764820398389,2.941564456434184,3.0097400234738707,-3.1049536592760427,3.082614767569596,3.1647879283723386,-3.2262886856195525,2.9946998772154942,-2.902216655519465,-2.9679236767031685,-3.007679098176519,-2.9525503314711337,-2.949689859827419,-2.9769771194607872,2.909780117151541,-2.9987371568383296,-2.962001755556366,2.994110177552254,NA,2.9929430893805913,3.0441416857985795,2.9537600366687453,3.028954092544565,3.1746320512202115,3.247116723355475,2.9188891951532834,2.9031994214407333,2.9216550997566024,3.00549118563294,NA,NA,-3.0910633775742693,2.974281656123977,2.919346797345101,3.2120543176008147,3.0206213194137757,2.9148669686389432
ITGA5,2.34265019504761,2.3796287996683727,-2.3633081157562477,2.314318331838681,2.3484239935365743,2.3423257315774513,-2.50064730694981,NA,-2.3906903407421534,2.370409634980981,NA,-2.3952993868194197,-2.223799151184886,-2.4953841814597464,2.3544921759947885,2.359117798834389,2.344858185796714,NA,-2.4789995576801873,-2.5060599942315647,NA,2.255339717617768,2.3672300089216036,2.315677509517644,NA,NA,2.3091185702650265,-2.795776660777009,2.3183836567374403,-2.2430011479071745,-2.4393159387489596,-2.3136821047766376,NA,-2.346109106539287,NA,2.5548765070227044,-2.220844637205687,-2.3925928857758825,2.409089298313817,NA,2.3881526385412815,2.115255166196123,2.3935688530044477,2.395331928358636,NA,2.308032028541941,2.377502078242903,2.4229768808442396,2.2918298888645188,2.4263136527372478,NA,NA,NA,2.2939830726260806,2.4084037598655366,NA,2.3549677844992947,2.409740309242209
ITGA6,0.7885981239916697,NA,-0.7014383714206375,0.720714835103273,0.7330598235794205,0.6676912382267279,-0.6690858611611427,-0.9232561712776208,-0.7220416253919784,0.7395725914856047,-0.7875367429171949,-0.7392542797291286,-0.6688272933522627,NA,0.6700072206511684,0.7189050544131489,NA,-0.6907025789364141,-0.7048830593284996,NA,-0.6804421556145517,0.9000688868114484,0.7385915914716488,0.714873559068361,NA,0.8156291646782863,0.9032417056820977,NA,0.6661724235611779,-0.7411732668421512,-0.6473727478053207,-0.7479767815723675,-0.6472063656437006,-0.6866669575566497,NA,NA,-0.6973225091755284,-0.6718425078936432,0.6804735165323152,NA,0.680469904152598,NA,0.7250621621741329,0.7202302039292837,0.8113624740224377,0.8455075794374346,0.6544375174136654,0.7774584985980904,0.6325514576935081,0.6950057941512051,NA,-0.9938807310270604,-0.7480364708088101,0.7028574453386762,0.706022522995482,0.8910971650940772,0.6880282517916505,0.7175888209553096
ITGAV,2.6496528237146046,2.6076427971833054,-2.6351378417662294,2.6074678465752084,2.4932723905393614,2.5852117796588776,-2.67751173555669,NA,-2.6830604761109544,2.6538156926226795,-2.733545351581822,-2.59728105483778,-2.7595126852228833,NA,2.6598402348099657,2.6858587181322515,2.5306666894208294,-2.694806355666661,-2.5742723982255695,NA,-2.6616541218228815,2.689803870254757,2.6102622323820732,2.636261629538996,NA,2.7622562509670794,2.6588872919347333,NA,2.543047489033623,-2.6007327172872095,-2.5815303613398086,-2.6518351799928577,-2.739082529099018,-2.6981750750702576,-2.605005577744386,2.591885421072396,-2.6420835556714057,-2.619566399362331,2.7017069450140245,NA,2.5102715512768015,2.7079149689400133,2.6536921501064508,2.5666382769018385,2.675251610998377,NA,2.5080029007859754,2.581476639500055,2.589894216908061,2.6817531287598317,NA,-3.16590959966584,-2.7228750565742357,2.619538360018441,2.598608932973021,2.7217631226228485,2.623620973827283,2.581062015752948
ITGB1,3.6487147491714538,3.551823453099203,-3.5432837575180116,3.6732203241487174,3.5608925806502527,3.604326565060254,-3.72450332543066,-3.738827557954021,-3.6592106092773338,3.697144999540511,-3.6076657719476333,-3.6649381807448513,-3.652813628286167,-3.997199737441773,3.6527112634058514,3.5951634663881356,3.5835397885535722,-3.807759446986983,-3.6058629767741923,-3.635413398111539,-3.664154986665909,3.5810414197806253,3.6051661237834844,3.5718211793169234,-3.6100322103922733,3.7778895410574624,3.659484632082569,-3.9539298242392773,3.569340614593091,-3.5744125683951897,-3.552604479744901,-3.6239549074016555,-3.7244130813886915,-3.7232705364829006,-3.524157450358658,3.597634186771569,-3.590734125766804,-3.664841126188105,3.648201431486002,NA,3.5643895941114523,3.7079570957002828,3.6041729182266216,3.556631596153213,3.7761849837240535,3.5535699717314295,3.5330630577227264,3.591276151726614,3.5159303841112504,3.64636676330224,NA,-4.108569644820853,-3.734375610315285,3.666185572629139,3.6281238546422814,3.72096759168694,3.5129847811836843,3.5609221516294474
ITGB5,2.6599436699727796,2.6965143811115406,-2.7099054440401904,2.704203135220227,2.7212162779498588,2.6488566453729425,NA,-2.89248411506043,-2.6981635156232193,2.6640705899685573,-2.74597260219701,-2.716016162497378,-2.8115352062298635,NA,2.7042484512271603,2.6867634774124327,2.5967027927902055,-2.7337146333401154,-2.84700779548787,-2.866933473625782,-2.8205951253126527,2.7554194284698372,2.7040041090912013,2.7432513681852884,-2.685629500998627,2.807483583949723,2.796303938946047,NA,2.6692043794331815,-2.684500133991906,-2.6900450186728584,-2.6957212092986937,-2.7932972717099833,-2.7975299686534205,-2.6892847194167433,2.7951227107761976,-2.669349141852422,-2.6402136637130336,2.7355891400185017,-2.662217187507797,2.5963342821647686,2.650790597810252,2.7092304479466365,2.716008775306038,2.745659492535771,3.0792315182964423,2.7532897058638888,2.6624650174422393,2.680948450938509,2.71945284991465,-2.8289350208743356,-2.7600587016700406,-2.9094211294971606,2.6564403652799213,2.6862491116000564,2.711411927297081,2.6414931254434957,2.668208612103908
JMJD6,-0.06010259768480752,-0.041500598217968636,0.0095833664628634,-0.02089060464208838,4.8153635244938784e-4,-0.03980962307925399,-0.08131257672134853,-0.06924549089589192,0.017886908652559166,-0.02382825100613069,0.004694421546829653,0.0625375543595383,0.04671934060981914,-0.08639396398150183,0.017677137578827926,-0.034857944816254344,-0.0980147768813385,0.018274620081915757,0.011721238477822738,-0.05572010732383789,-0.06282305915159017,-0.012717568981241503,-0.001396334387680215,-0.04444377603014645,-0.01145204003233676,-0.016134020664844238,-0.007816843078763985,-0.0070447792911617416,-0.08464101736608795,0.006372377330211047,1.0968224244951034e-4,-0.0045560324928394695,-0.020126428861307766,0.06283223919894645,-0.008926924088441639,-0.034825283469261004,-0.009182646246800536,-3.7965834526650967e-4,-0.04060876621175522,-0.07435645579740631,-0.06441900854239455,-0.006074242396792825,-0.08256234779517696,0.001640108578302626,-7.401241681732496e-4,-0.03394461927335236,-8.128657373972016e-5,-0.027006494097402942,-0.07693182042469707,-0.006648670932749772,-0.020054486396828705,-0.0694963529693945,0.014191338474442598,-0.016545303519362575,-0.003562332597280522,0.007398004868499462,-0.039269480411619574,-0.04483214315574521
KCNN4,0.5257708882085738,NA,-0.5539490315421843,NA,0.5676886544958538,0.4762911257610449,-0.6462697268713997,-0.6709022876865334,-0.5178138180730109,0.5574704670106836,-0.5590686494500527,-0.6044350519693725,NA,-0.804229931204992,0.6065097481595046,0.5323356823237279,0.47723004552277293,NA,NA,-0.6224574590596513,-0.6448124617084197,0.5754246503375307,0.5696224134458369,0.5764838828457355,NA,0.5590702551605453,0.5777325399862939,-0.678674739098573,NA,-0.5232338586355607,-0.5275386788222618,-0.4566241528417566,NA,-0.5412744468872662,NA,NA,-0.5242621884849535,-0.5198151426673976,0.5246566744338264,-0.6799725959530676,0.5042870216822138,0.5356302377749264,0.5046880875781536,0.5807582676222083,0.5993841060198501,NA,0.5740301094743829,0.4934544862091643,0.5031335601340405,0.5700270283880606,-0.6190894156073606,NA,NA,0.6158571768653563,0.49958816148874086,NA,0.46180258899150745,NA
LAMP1,2.154400128795781,2.117719290110393,-2.120977210269184,2.1143185819194614,2.149081403703828,2.031628259156622,-2.300876863562542,-2.332634575645488,-2.207852425630425,2.1758890470878183,-2.1724622371928826,-2.1694244033698924,-2.2798775497829435,-2.51865744688866,2.14832817975867,2.170718650713421,2.1653486039045946,-2.2053016073390492,-2.2572281614901106,-2.0999562427488243,-2.307822463878436,2.1746867114281807,2.075558366856298,2.1509483314512168,-2.296380428680723,2.1841999778184134,2.2198757577723076,-2.319159333713317,2.0561041719991544,-2.24023271418451,-2.141400366971884,-2.1766062742461303,-2.1984427786780043,-2.1897771241836073,-2.1492847669830497,2.177888605310166,-2.205475748448389,NA,2.240015699799799,-2.5116161878721575,2.096849856512707,2.124396757542737,2.1333963554390922,2.1872650821184925,2.15593262921382,2.0332049669084653,2.0568292295039807,2.180702574392291,2.2079425181769263,2.188813816567481,-2.4412535247962484,-2.2838249535114628,-2.088783237961206,2.010501771601755,2.0305092191996352,2.066851235506144,2.2534153211358645,2.1003380726339063
LDLR,1.0256363452423491,1.049992231457525,-1.0718544676023114,1.110628980277629,1.0447696434893818,1.0329139816492179,-1.2552340605062877,-1.1969376216733218,-1.0805861895464797,1.0604145302198067,-1.1467367226421359,-1.1323442620967852,-1.1415639563649334,-1.3510262194799738,1.0776533223482425,1.0653484427804205,1.03417149880054,-1.1150616601081764,-1.1270023823250197,-1.181057428268479,-1.16702787883432,1.0970057648967144,1.1049065115053769,1.0674807977750942,-1.1777358287660775,1.0402086895311187,1.0511165256667938,-1.2184989818555698,1.080395494970416,-1.1105530400997452,-1.0746423677145835,-1.0520239807647904,-1.1325562759799221,-1.0123894551882011,-1.1006309182895007,1.1236498401855164,-1.1133610145760884,-1.0469573044916127,1.079259384130526,-1.200072821065847,1.093885233077459,1.0508449038971324,1.069750132736547,1.0924066494869822,1.1232342878816386,1.0938135983420039,1.0970738424286903,1.0562070630858726,1.117726644399142,1.0642276454580555,-1.199105737946849,-1.3196758183231116,-1.16933516376225,1.1324608870682769,1.0462409251011417,1.0976655165617117,1.119434450319867,1.0764599193748876
LPP,2.1127223740175642,2.2523735189644043,-2.1803795321219788,2.1732743476478116,2.240206706332572,2.3184769102815284,-2.356290202649954,NA,-2.1684301593349558,2.106384420835639,-2.198510435858608,-2.2317782269001682,-2.353179074262175,NA,2.061705473670818,2.1279475319058188,2.251727768822518,NA,NA,NA,-2.3305496120713975,2.228197429450994,2.120531217499456,2.2443618728801744,-2.2673894800477097,NA,2.278430527331873,-2.3323113987246753,2.212695486544407,-2.1763269340693467,-2.1628048521103795,-2.2031470181186084,-2.2650857458891553,-2.207327139015698,-2.0649363867088617,2.1785110919730495,-2.2654250127039037,-2.2970052913810277,2.3030184062894343,NA,2.199406046065514,2.199661292348542,2.225103750103211,2.2175606456229793,NA,2.139820576725578,2.20892170919883,2.137026481528925,2.1089970035685965,2.1590908196384033,NA,NA,NA,2.3043116723676556,2.314968469586806,2.277756959070747,2.1685787571257475,2.2037611714709646
LRP1,2.451868846528659,2.2547549822025976,NA,2.2894053633868117,2.240021833253241,2.322423985067133,NA,-2.4562846846450626,-2.2964199908798673,2.307449777498186,-2.3052850010238233,NA,-2.2604910973376184,NA,2.2711553037656524,2.258898293574441,2.2669388848056378,NA,-2.253107011331706,NA,NA,2.150144990252617,2.2896074590307736,2.3263976200494625,-2.3103301172679642,NA,2.3143403672793186,NA,2.269062818571459,-2.3187317409188006,-2.2344792690453863,NA,-2.358375602378324,-2.342747189403355,-2.2627136259512985,2.2541820245891433,NA,-2.308964140090217,2.2932253068947084,NA,2.2922289257208077,2.280726595097597,2.3142845648031587,2.2596305593231745,2.2964039612011558,2.2473934222734497,NA,2.241829323070514,2.3231144075511048,2.3563080226411928,NA,NA,NA,NA,2.314000740583346,2.2315361146709507,2.360087853644254,2.1793144326205054
LRP10,2.8548371003342115,2.650430448776475,-2.7767500488239794,2.7461730286165342,2.898344910399382,2.855845339126547,NA,-3.0715226197844383,-2.7499254100435864,2.8709488976071995,-2.761097654189619,-2.7716643755841828,-2.808127518721032,-3.1377222439202312,2.7341460763625967,2.7796064581720974,2.7983996528644823,-2.8246236734818706,-2.7828645955562035,NA,-2.9497667046424074,2.7445393364953286,2.6961617635842408,2.897688883038185,-2.966860644171256,2.807398527384221,2.7225424937505958,NA,2.7334124921034015,-3.01915909873984,-2.729021126357751,-2.8912292141910116,-2.9578170618743003,-2.8245714161765463,-2.767748964871731,2.814796903977039,-2.8370570645778574,-2.7713463344707123,2.87656416447892,-3.0965489553257552,2.85206775979804,2.7269136514170147,2.7266134533757778,2.904362867872153,2.8224431609335094,2.840855608914534,2.819907326404008,2.8540642392114943,2.851498125493137,2.7245113650145,-2.8964551842662356,-3.0031346047213083,-2.9553257882547626,2.7607250587116927,2.846330299200083,2.87778139561858,2.90226978842725,2.7858920002584453
LRP5,0.8076761463092522,0.7225385712661866,-0.8257674144915695,0.7446121617440888,0.8710892709150037,0.7443712652199581,NA,NA,-0.8776447647558832,0.7896313675351699,-0.8701986717854444,NA,-0.8763542591375302,NA,0.7905408262754914,0.841353392015792,0.7723723347956991,-0.86842267671669,NA,NA,NA,NA,0.7484007550002091,0.7594839812161104,-0.830517404850024,NA,0.8374460515534926,NA,0.8405692801828938,-0.7338254760106656,-0.7793188694981061,-0.7974323997581036,NA,-0.7579792069024694,-0.86843761212435,0.752793905968979,-0.8093965749542334,-0.7161095132834413,0.7699206848535294,NA,0.7351471922782908,0.8065912609585651,0.7719468920814353,0.6850379196736242,NA,NA,0.8422699901293824,0.8301985288214966,0.8189958333201871,0.8276302678441896,NA,NA,-0.8958119801906745,0.7988778968962074,0.7657304043365081,NA,0.7619182702457908,0.7933340404215241
LRP8,0.10109385090067757,0.0569946089932623,-0.07951429451776448,0.07762507732433739,0.11064634029245105,0.06238764618320621,-0.22628938018932698,-0.19701968194638567,-0.07039249182748826,0.05162549040524416,-0.1403706627678257,-0.13462849461326803,-0.06666468022798329,-0.2777272102600745,0.10878790103138695,0.07599172902940735,0.07733787938325487,-0.13640371478184388,-0.095744765719693,-0.22571362419458318,-0.1410491466128002,0.05703155108565268,0.09530888560447788,0.05857923014950796,-0.15640621903601773,0.07490785966313926,0.0816813786902307,-0.18078770554112167,0.035903519242988326,-0.13513288952694807,-0.03642787316254691,-0.0377883599215828,-0.1606783601292614,-0.08381198432592736,NA,0.10829365278730221,-0.0884498218675553,-0.08350566490127374,0.1255685107154074,-0.27559189791452615,0.06951603759753061,0.08882596555810962,0.1121980612854133,0.026485863915383608,0.11781997924801949,0.13921783920066813,0.07777504223548397,0.08160035155271664,0.07793429621275837,0.09432891458137328,-0.17119823303873857,NA,-0.13887192716911415,0.1165118716305217,0.12942484153950848,0.1390910727710826,0.11834822095530326,0.1145718142144816
MCAM,1.7915737288054994,1.8705985280578883,NA,1.8430016696457376,1.8974681967853062,1.9077106471891419,NA,NA,NA,1.8807510437356354,NA,-2.028704920885287,NA,NA,1.8890697103529714,2.010913855257916,1.952866680939988,NA,NA,NA,NA,NA,NA,1.9382363491226213,-1.9651071615909153,1.9746121353045063,1.8912948171229007,NA,NA,-2.056721864830658,NA,-1.9847652558552744,-2.0188237773606876,-1.8869747236087706,-1.984922601923363,1.9448231262551128,-1.8131714944952892,-1.8705648190170836,NA,-2.045391826723062,1.8861170441929336,1.8729096897807571,1.978840501187999,1.9467970000387795,1.854544294575594,1.956370902975572,NA,1.8938019377423034,1.9022799291984478,1.9327370299285724,-2.0246995338868237,NA,NA,1.9843042970181455,1.8756508568217871,1.9782109013882396,1.982065922032091,1.8691245585867986
MCFD2,1.3538372446499487,1.381127670389513,-1.5887290724099683,1.4503492884849085,1.50863128484183,1.3826764368678004,-1.5491592738893285,-1.5598995807521001,-1.5196238733155052,1.4797516738702376,-1.4602481127905196,-1.5632525707171758,-1.4391283496109881,-1.7244979012458879,1.52110833467135,1.5423422598966567,1.4111623108297213,-1.5789863307283094,-1.4515732357073847,-1.6722452939199588,-1.5326633706811204,1.4597650119208252,1.4572839204327954,1.4689070263721502,-1.5788746688044322,1.5287395707267801,1.47881916409279,-1.5636218481776842,1.388991563349939,-1.4364922578463448,-1.435558141918315,-1.3798705818521877,-1.5104042293765154,-1.4704735767392672,-1.5683405478162606,1.5558491536199486,-1.5033886542400887,-1.5261015073794062,1.57014851378036,-1.6650780430273144,1.4709257346333406,1.4256343659096977,1.4169155076753395,1.435519879807908,1.4331715953981656,1.4255645769176704,1.5191408461937441,1.4914183381325907,1.3684144871041741,1.506957720430895,-1.6555208092765643,-1.6557444742069185,-1.4576171737324461,1.5189443092536405,1.4375435649702784,1.5183662999547978,1.4628606939959405,1.3970619721629518
MET,0.8806457102601607,0.8486797361604608,-0.8882848347219001,1.0197135850696823,0.968422096338093,0.9325524208747259,NA,-0.9952859768877353,-0.9622079073443819,0.9021426101400828,-0.9549756152528521,-0.8426198143316846,-0.9369821350665276,NA,0.9996012136936115,0.8663918285017348,0.9359210049273251,-0.9659067911521362,-1.052031972235505,NA,-0.9506310949590471,0.8574254932382999,NA,0.9435860602190014,-0.9743530762368582,0.9257201600380659,0.9617618538570817,NA,0.9341717389297538,-0.983498205995285,-1.006848073862159,-0.957377080061784,NA,-1.0312726946681139,-0.9631210732971167,0.8963611001468991,-0.9759597679891966,-0.8758139242763071,0.940055786348931,NA,0.9262357810376045,0.8954743710207594,0.9177380975408532,0.8859725059250578,0.9570946562711736,0.9714177740577297,0.8913616453655745,0.9107494019803356,0.8961296306478512,0.9248847097787896,NA,-0.9930283344563744,NA,0.9049603548179412,0.8765413159845818,0.9822007964877927,0.9524086097922164,0.8839807076920139
